Transaction unique identifier,Price,Date of Transfer,Property Type,Old/New,Duration,Town/City,District,County,PPDCategory Type,Record Status - monthly file only
{C1EF2944-FE3F-4BB4-B4FD-8AC483333F6F},46500,1995-01-17 00:00,T,N,F,BRISTOL,BRISTOL,AVON,A,A
{46BDFA58-993E-467B-9CD4-8AC49B8162DB},51500,1995-06-30 00:00,T,N,F,MANCHESTER,MANCHESTER,GREATER MANCHESTER,A,A
{5D4952FA-5C76-405F-8F82-8738E6E28A4E},54000,1995-12-20 00:00,T,N,F,BUCKINGHAM,AYLESBURY VALE,BUCKINGHAMSHIRE,A,A
{7A5D39D9-8228-4B65-BBFF-8738EEFFCAD3},60000,1995-01-20 00:00,S,N,F,FARNBOROUGH,RUSHMOOR,HAMPSHIRE,A,A
{57504629-68A0-4C97-9846-8738FC2B0DAA},69500,1995-06-02 00:00,D,N,F,FELIXSTOWE,SUFFOLK COASTAL,SUFFOLK,A,A
{E51EF2B3-AC84-44FA-A240-8738FE0F6402},145000,1995-08-01 00:00,S,N,F,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,A
{8507E664-CE67-4498-9D77-8739079409F8},35000,1995-02-16 00:00,T,N,F,LIVERPOOL,LIVERPOOL,MERSEYSIDE,A,A
{CF526927-430C-44B8-84B0-8E63B816B9B9},75000,1995-09-22 00:00,S,N,F,BRENTWOOD,BRENTWOOD,ESSEX,A,A
{0099EDA5-5674-49D7-B7FC-8E63D22B01E3},27000,1995-06-05 00:00,D,Y,F,COLWYN BAY,CONWY,CONWY,A,A
{45FCA755-5CD4-48B2-A6FD-8E63D3FAC0FE},46500,1995-06-16 00:00,D,N,F,NEWPORT,NEWPORT,NEWPORT,A,A
{046F8C93-44B4-4445-A9BA-8E63D908F979},34500,1995-05-26 00:00,S,N,F,LINCOLN,LINCOLN,LINCOLNSHIRE,A,A
{640AB9E0-69E1-4E31-B525-8E63EC719300},49000,1995-11-09 00:00,S,N,F,HEREFORD,SOUTH HEREFORDSHIRE,HEREFORD AND WORCESTER,A,A
{7150138D-622A-4904-AA3D-83B6589DDBE7},143000,1995-06-30 00:00,F,N,L,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,A
{613256AB-DC5E-4304-BCDB-83B66FAE372A},47000,1995-04-28 00:00,T,N,L,BOREHAMWOOD,HERTSMERE,HERTFORDSHIRE,A,A
{E55377F2-21CF-4DBC-A6DD-83B6710D4A04},59950,1995-06-15 00:00,T,N,F,SUTTON COLDFIELD,BIRMINGHAM,WEST MIDLANDS,A,A
{FEDA6BED-E256-425F-9733-83B68836289D},40000,1995-06-30 00:00,F,N,L,ADDLESTONE,RUNNYMEDE,SURREY,A,A
{D7BB9D6E-48B1-4B52-B18B-91F5D74F83C7},37100,1995-09-08 00:00,F,N,L,NEWCASTLE UPON TYNE,NORTH TYNESIDE,TYNE AND WEAR,A,A
{F7FFE6FB-48D3-4629-8C29-8AC4CDF1A6F0},59000,1995-03-17 00:00,S,N,F,NUNEATON,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,A
{88129CFC-49E4-4632-8763-8AC4D2812A55},137500,1995-03-29 00:00,D,N,F,LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{B07FDFED-3E8D-4BAF-A933-8739608D7590},60000,1995-12-18 00:00,S,N,F,CARSHALTON,SUTTON,GREATER LONDON,A,A
{C675A9E1-4766-4C07-92CD-8E6407C0F74C},65000,1995-02-21 00:00,S,N,F,LONDON,HACKNEY,GREATER LONDON,A,A
{1E48750F-1E05-47A5-90D1-8E64211D97A6},87500,1995-01-20 00:00,F,Y,L,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,A
{11628477-0E78-44C4-AFC2-8E642989101A},55500,1995-04-26 00:00,D,N,F,BRACKLEY,SOUTH NORTHAMPTONSHIRE,NORTHAMPTONSHIRE,A,A
{98E7C2BE-1F0F-485F-B253-1E4101F4871F},22500,1995-11-29 00:00,D,N,F,MANCHESTER,MANCHESTER,GREATER MANCHESTER,A,A
{0E67C43D-29A3-4EA2-B52B-1E41299744C9},86750,1995-08-18 00:00,T,N,F,ALTRINCHAM,TRAFFORD,GREATER MANCHESTER,A,A
{008B0E14-896F-407E-98EC-171BBA75A5A6},63200,1995-05-04 00:00,D,Y,F,HUNTINGDON,HUNTINGDONSHIRE,CAMBRIDGESHIRE,A,A
{4BCAA2AC-55A9-43C5-9FA0-171BC48CE3D3},68000,1995-06-02 00:00,T,N,L,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,A,A
{C428ABAE-D098-4878-8D7C-171BCD605D28},35500,1995-10-06 00:00,T,N,L,MANCHESTER,SALFORD,GREATER MANCHESTER,A,A
{21166350-17C8-46C1-87F4-25676FE1A475},20500,1995-12-22 00:00,T,N,F,BRADFORD,BRADFORD,WEST YORKSHIRE,A,A
{7A918359-1148-4B55-8764-25679B4985F0},51000,1995-05-12 00:00,D,N,F,LEICESTER,HARBOROUGH,LEICESTERSHIRE,A,A
{45AB5C06-B9B7-4F91-B1C6-1AB2E53FD2AB},25000,1995-01-12 00:00,S,N,L,GLOSSOP,HIGH PEAK,DERBYSHIRE,A,A
{5635F50B-ABFA-4AB2-8FCD-1AB2E6958BAE},81000,1995-08-01 00:00,F,N,L,LONDON,WANDSWORTH,GREATER LONDON,A,A
{CA6AA168-F43F-465E-A92A-1AB2F2764758},44000,1995-10-18 00:00,S,N,F,SUDBURY,BABERGH,SUFFOLK,A,A
{5B74DF3B-A45D-4B04-82C3-1AB2FB876AF6},88500,1995-11-27 00:00,S,N,F,SOUTH CROYDON,CROYDON,GREATER LONDON,A,A
{99AD46F0-7774-4AC0-ADEF-1AB3250FF7FE},52995,1995-02-20 00:00,T,N,F,BENFLEET,CASTLE POINT,ESSEX,A,A
{AB49DA76-BE22-4E42-86F0-21D26A915B22},23500,1995-01-25 00:00,D,N,F,LEIGH-ON-SEA,SOUTHEND-ON-SEA,SOUTHEND-ON-SEA,A,A
{0546526D-3E2A-4EF8-97F9-21D272C8CE43},40500,1995-05-12 00:00,S,N,L,HUDDERSFIELD,KIRKLEES,WEST YORKSHIRE,A,A
{AD7D6375-CEEA-48AE-A6AA-21D29D02F525},127500,1995-01-27 00:00,D,Y,F,READING,WOKINGHAM,WOKINGHAM,A,A
{1CF84E0A-6D03-4591-8EEC-1E41417152EE},56000,1995-02-10 00:00,S,N,F,ROMSEY,TEST VALLEY,HAMPSHIRE,A,A
{9A54F51D-BEF5-451C-B45E-1E41458672CF},30350,1995-02-28 00:00,T,N,L,OLDHAM,OLDHAM,GREATER MANCHESTER,A,A
{DD3E4523-B1C1-4817-B9C6-1E4157F20C4D},45500,1995-05-16 00:00,T,N,F,HEMEL HEMPSTEAD,DACORUM,HERTFORDSHIRE,A,A
{43A99DD8-8301-4F86-B215-171C0B85F93F},37000,1995-08-11 00:00,S,N,F,WIGAN,WIGAN,GREATER MANCHESTER,A,A
{C4745717-0D5C-4925-81FF-171C14C8CB59},37500,1995-05-16 00:00,S,N,F,COLWYN BAY,COLWYN,CLWYD,A,A
{4FD987C0-0125-4026-9C8C-1AB32B422632},235000,1995-12-19 00:00,S,N,F,LONDON,SOUTHWARK,GREATER LONDON,A,A
{A61475B5-8200-433F-A37A-1AB34B2CA8EA},10000,1995-12-28 00:00,T,N,F,LIVERPOOL,LIVERPOOL,MERSEYSIDE,A,A
{4E52219F-2C6D-4499-A0B2-1AB356FFBABD},52000,1995-11-21 00:00,S,N,F,MANCHESTER,MANCHESTER,GREATER MANCHESTER,A,A
{92D6DDBC-329C-47DD-BF05-1E417E9423BE},15000,1995-03-21 00:00,F,N,L,WALTON ON THE NAZE,TENDRING,ESSEX,A,A
{0A03A0D4-E418-4B9D-A285-1E418F092BFB},18000,1995-05-12 00:00,T,N,F,EBBW VALE,BLAENAU GWENT,BLAENAU GWENT,A,A
{7322317F-6877-4A49-B8FB-171C2C923C39},49000,1995-09-29 00:00,T,N,F,SOUTHSEA,PORTSMOUTH,PORTSMOUTH,A,A
{DBCC8951-ADBF-4091-AE95-171C5301E517},33500,1995-08-25 00:00,S,N,F,MORECAMBE,LANCASTER,LANCASHIRE,A,A
{851C727E-329A-4D48-B284-2567EA7B5C0A},73000,1995-06-30 00:00,S,N,F,HORNCHURCH,HAVERING,GREATER LONDON,A,A
{5AEF80CF-CE3F-47E3-8A89-2567F27C601C},6950,1995-01-19 00:00,S,N,F,CHESTERFIELD,NORTH EAST DERBYSHIRE,DERBYSHIRE,A,A
{31D8C561-340C-4747-A3BB-2567F42DEBBE},48000,1995-08-17 00:00,T,N,F,AYLESFORD,TONBRIDGE AND MALLING,KENT,A,A
{536AF3DE-1AE1-4097-9AEE-2567F791190E},85000,1995-01-19 00:00,D,Y,F,HEREFORD,SOUTH HEREFORDSHIRE,HEREFORD AND WORCESTER,A,A
{AADD7228-C9F7-4609-B9D1-256802B7FBE3},46500,1995-08-22 00:00,T,N,F,KEIGHLEY,BRADFORD,WEST YORKSHIRE,A,A
{22B2DE40-955D-4A11-BA43-25680910A558},56950,1995-08-09 00:00,S,N,F,GRIMSBY,GREAT GRIMSBY,HUMBERSIDE,A,A
{227EC879-6FE4-4C60-A190-25680A311D92},72500,1995-11-17 00:00,S,N,F,MAIDSTONE,MAIDSTONE,KENT,A,A
{A7277EF9-0742-45E1-A91B-256812EBCC9E},49950,1995-02-10 00:00,S,N,F,HALIFAX,CALDERDALE,WEST YORKSHIRE,A,A
{8AC763E4-FE8C-49D5-9244-2568193CE430},53750,1995-10-27 00:00,S,N,F,BILLINGHAM,STOCKTON-ON-TEES,STOCKTON-ON-TEES,A,A
{DF59BC8E-1994-406D-A823-1AB376D32E88},44500,1995-02-17 00:00,T,N,F,BARRY,VALE OF GLAMORGAN,SOUTH GLAMORGAN,A,A
{28B7C96C-1AF1-47B4-ACD2-1AB37CC6DF96},46950,1995-06-30 00:00,T,Y,L,LEICESTER,LEICESTER,LEICESTER,A,A
{DAAA8BB4-C5CB-460C-A57C-21D2FB310DF8},79000,1995-10-03 00:00,S,N,F,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,A,A
{FA880B46-749C-4B4A-BADC-21D30108B5AF},46500,1995-08-04 00:00,S,N,F,BRIDGEND,OGWR,MID GLAMORGAN,A,A
{D58965F8-40D7-4A7A-BE54-1E41D0F8A448},54995,1995-02-04 00:00,F,Y,L,GRAYS,THURROCK,THURROCK,A,A
{30C44F8E-0778-4A88-9AA2-1E41D2DE563E},40500,1995-01-27 00:00,S,N,F,BARNSLEY,BARNSLEY,SOUTH YORKSHIRE,A,A
{648332DD-30F1-49B8-BE5C-1E41D4B8CC10},23000,1995-06-14 00:00,F,N,L,HOVE,HOVE,EAST SUSSEX,A,A
{63849EBA-A425-4928-8B14-1E41DB4A05DB},36000,1995-11-30 00:00,T,N,F,CAERPHILLY,RHYMNEY VALLEY,MID GLAMORGAN,A,A
{F34A75F8-8B20-44D4-8D11-1E41E08EB2C1},55500,1995-07-07 00:00,T,N,F,BARKING,BARKING AND DAGENHAM,GREATER LONDON,A,A
{20D7A610-DA85-42BC-BAE2-171C7F8A2AED},122000,1995-07-25 00:00,D,N,F,BOGNOR REGIS,ARUN,WEST SUSSEX,A,A
{60BDC22A-0959-43D5-BC85-171C87F8CCBA},110000,1995-03-24 00:00,D,Y,F,MAIDSTONE,MAIDSTONE,KENT,A,A
{5C8D6076-A0A2-4BE2-8E96-171C8E157CCE},87500,1995-12-18 00:00,D,N,F,MAIDSTONE,MAIDSTONE,KENT,A,A
{190B1E9B-6639-430E-9EC0-171C96E46485},85000,1995-04-07 00:00,D,N,F,LITTLEHAMPTON,ARUN,WEST SUSSEX,A,A
{B47D6E95-5AD9-4186-A07E-171CA0D0350D},41000,1995-08-11 00:00,T,N,F,IPSWICH,IPSWICH,SUFFOLK,A,A
{B9D254E9-F310-4EFF-BED2-171CACB34465},172000,1995-02-17 00:00,D,N,F,AYLESBURY,AYLESBURY VALE,BUCKINGHAMSHIRE,A,A
{F0D0A3AA-B0BE-403D-A07D-25682D8FB9C2},59000,1995-04-06 00:00,S,N,F,TORQUAY,TORBAY,TORBAY,A,A
{DB9ED803-E06E-4420-A4B3-25682FD4D71E},14000,1995-09-08 00:00,F,N,L,BOGNOR REGIS,ARUN,WEST SUSSEX,A,A
{13CC2E41-656C-4666-AD2E-25685F0BD230},312000,1995-11-29 00:00,D,N,F,DUNSTABLE,SOUTH BEDFORDSHIRE,BEDFORDSHIRE,A,A
{4792A4C6-417D-4A39-8ED8-1AB3B2817687},59950,1995-04-28 00:00,F,Y,L,CAMBERLEY,SURREY HEATH,SURREY,A,A
{8158F135-3C6A-4C6F-8D3D-1AB3EC3016CC},70000,1995-01-13 00:00,F,Y,L,LONDON,TOWER HAMLETS,GREATER LONDON,A,A
{8EF7CA0C-3921-48D1-B734-21D32B00A29D},36000,1995-07-28 00:00,S,N,F,LOWESTOFT,WAVENEY,SUFFOLK,A,A
{6ED3E33E-3BD7-4620-8597-21D337BF81F1},59750,1995-06-30 00:00,D,Y,L,WIGAN,WIGAN,GREATER MANCHESTER,A,A
{6B41A679-B377-4F6E-A0DA-21D36E11B5DE},145000,1995-02-22 00:00,D,N,F,READING,NEWBURY,BERKSHIRE,A,A
{02A12AAD-7841-4C62-836B-1E42091885AD},59000,1995-10-24 00:00,S,N,L,CHORLEY,CHORLEY,LANCASHIRE,A,A
{5CB9F45F-E210-4F17-ABB2-171CCA69143E},45000,1995-08-11 00:00,T,N,F,HOLMFIRTH,KIRKLEES,WEST YORKSHIRE,A,A
{7DDC7AFF-5016-493A-85D7-171CCBB390A0},63000,1995-02-27 00:00,S,N,F,TELFORD,THE WREKIN,SHROPSHIRE,A,A
{B06956F3-4A9A-4C11-B59F-171CCF05F4E2},140995,1995-12-03 00:00,D,Y,F,MALDON,MALDON,ESSEX,A,A
{3423A7EB-57E2-4C22-A755-25687BE0426A},48000,1995-04-28 00:00,T,N,F,SOUTHAMPTON,EASTLEIGH,HAMPSHIRE,A,A
{D7A776AD-87F6-4F65-A824-2568977013D7},39000,1995-12-22 00:00,D,N,F,HAYLE,PENWITH,CORNWALL,A,A
{7084DA04-5B97-4CB4-A0AF-1AB3F8940D9D},150000,1995-04-06 00:00,D,N,F,LUTTERWORTH,HARBOROUGH,LEICESTERSHIRE,A,A
{C83A1EE9-7788-4AFD-BA5D-1AB3F8D215AA},55000,1995-12-01 00:00,S,N,F,STOCKPORT,STOCKPORT,GREATER MANCHESTER,A,A
{1BC95370-A366-4332-B20A-1AB410B53F9D},49250,1995-10-11 00:00,T,N,F,NEWBURY,NEWBURY,BERKSHIRE,A,A
{185DC890-5470-40D0-A440-1AB4130A252C},44000,1995-09-29 00:00,S,N,F,HALESOWEN,DUDLEY,WEST MIDLANDS,A,A
{844575D6-DC04-46C6-B844-1AB4182AD604},135500,1995-07-04 00:00,S,N,F,WELWYN GARDEN CITY,WELWYN HATFIELD,HERTFORDSHIRE,A,A
{0A2DF525-2346-45D1-970D-1AB421E52116},15000,1995-06-13 00:00,T,N,L,MANCHESTER,MANCHESTER,GREATER MANCHESTER,A,A
{911A0899-AF6D-4F4F-B4CE-21D39523E14A},275000,1995-11-27 00:00,D,N,F,WEYBRIDGE,ELMBRIDGE,SURREY,A,A
{FCE80B17-29B2-4540-9CCF-1E424FD45F27},44475,1995-03-17 00:00,S,Y,L,LIVERPOOL,LIVERPOOL,MERSEYSIDE,A,A
{F7920B48-E0A6-466B-B129-1E426CEF0545},29950,1995-08-30 00:00,T,N,F,WASHINGTON,SUNDERLAND,TYNE AND WEAR,A,A
{DE5777DE-40A4-458A-8311-171CF624BD18},18000,1995-07-28 00:00,F,N,L,BLYTH,BLYTH VALLEY,NORTHUMBERLAND,A,A
{721DB3E5-AE20-409D-B829-171D1FB13300},55950,1995-01-08 00:00,F,N,L,MITCHAM,MERTON,GREATER LONDON,A,A
{2E93FB1E-F152-4B9B-946B-171D256646D4},15000,1995-08-18 00:00,T,N,F,MANSFIELD,MANSFIELD,NOTTINGHAMSHIRE,A,A
{1FD05D87-4DEA-4C25-83A8-2568AA68F5EF},206950,1995-11-28 00:00,F,Y,L,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A
{53A03466-276D-4D5E-B965-2568C1CFB759},25500,1995-09-22 00:00,T,N,F,HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{B9B79D21-A057-4D38-B58A-2568D1B3FA21},33000,1995-12-01 00:00,T,N,L,BLACKBURN,BLACKBURN,LANCASHIRE,A,A
{CBF653BF-646B-4AA0-A64A-2568D7914145},35000,1995-11-01 00:00,S,N,F,LLANDUDNO JUNCTION,ABERCONWY,GWYNEDD,A,A
{BCACCF15-F961-4C34-BEE5-1AB42EDD1382},86850,1995-11-27 00:00,T,N,F,WORCESTER PARK,SUTTON,GREATER LONDON,A,A
{9369B43E-950F-4873-881E-1AB45FDB73A3},59850,1995-08-04 00:00,F,N,L,GUILDFORD,GUILDFORD,SURREY,A,A
{2D5AE0CC-145D-4CE1-BA23-1AB46DFA3F90},30000,1995-04-07 00:00,T,N,F,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,A,A
{B66272D3-21E8-48E8-8CE9-21D3D236A350},153000,1995-06-30 00:00,D,N,L,STOCKPORT,STOCKPORT,GREATER MANCHESTER,A,A
{DECF33C9-2CB5-422E-A74B-1E42A39F21B1},85000,1995-06-29 00:00,S,N,F,SIDCUP,BEXLEY,GREATER LONDON,A,A
{EA21EC53-9E18-40D3-88F5-1E42A4977A1B},65500,1995-04-28 00:00,D,N,F,OAKHAM,RUTLAND,RUTLAND,A,A
{BF56E16E-CE74-4CC6-B604-171D33258AA4},28500,1995-08-04 00:00,F,N,L,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS,A,A
{72044A1D-50B9-42C2-9506-171D56A5FCA1},95000,1995-11-17 00:00,S,N,F,HITCHIN,NORTH HERTFORDSHIRE,HERTFORDSHIRE,A,A
{CEBE520D-C278-4DAF-8A51-171D5E367EB2},52000,1995-01-10 00:00,S,N,F,CHESTER,CHESTER,CHESHIRE,A,A
{5972A358-F354-44D8-ADE6-171D6D38E613},83000,1995-11-10 00:00,S,N,F,ALDERSHOT,GUILDFORD,SURREY,A,A
{772E07E1-B0A3-45F6-A523-171D6D98DA61},70000,1995-09-29 00:00,S,N,F,CARTERTON,WEST OXFORDSHIRE,OXFORDSHIRE,A,A
{D8967518-C8C8-433B-AA36-21D404848FB0},57500,1995-12-08 00:00,S,N,F,ALTRINCHAM,TRAFFORD,GREATER MANCHESTER,A,A
{E4EEE114-ED1A-4EB8-9625-21D4085064CA},38500,1995-10-30 00:00,S,N,F,SHREWSBURY,NORTH SHROPSHIRE,SHROPSHIRE,A,A
{751E174E-E29E-4584-A6CD-21D40CF31095},29995,1995-06-16 00:00,S,N,F,DERBY,DERBY,DERBYSHIRE,A,A
{E297FBE6-F0C6-42D4-B32D-21D41297627D},21500,1995-03-28 00:00,T,N,F,SWANSEA,SWANSEA,SWANSEA,A,A
{72E95907-D811-4D98-BA77-21D419279737},78500,1995-04-28 00:00,D,N,F,CALDICOT,MONMOUTH,GWENT,A,A
{C806A114-B768-4F06-ACDA-5545703EC20A},65000,1995-02-23 00:00,D,N,F,HOLMROOK,COPELAND,CUMBRIA,A,A
{00DCD668-6E34-4A5D-B0B0-58B82FF43750},30000,1995-11-24 00:00,T,N,F,MIDDLESBROUGH,MIDDLESBROUGH,MIDDLESBROUGH,A,A
{64DFAAB9-6675-47F4-9509-58B854AFCE7B},70000,1995-02-13 00:00,D,Y,F,DARLINGTON,DARLINGTON,DARLINGTON,A,A
{97A681C5-0E72-42BD-83EA-5192A038B4CD},52000,1995-03-31 00:00,S,N,F,HARWICH,TENDRING,ESSEX,A,A
{2FF14374-AAE7-4E66-B88D-5192B44A7B35},24000,1995-03-10 00:00,T,N,F,LIVERPOOL,LIVERPOOL,MERSEYSIDE,A,A
{2EF3A6D0-C1F0-4C12-AA89-4E10594075E0},51000,1995-11-24 00:00,S,N,F,LEICESTER,LEICESTER,LEICESTER,A,A
{AE1A88CD-50F0-4568-B570-4E106EBDD60F},79000,1995-04-21 00:00,D,Y,F,SUTTON COLDFIELD,BIRMINGHAM,WEST MIDLANDS,A,A
{240C1DBC-128E-47EB-A72A-5C4EB89DD392},28000,1995-10-23 00:00,S,N,F,LEYLAND,SOUTH RIBBLE,LANCASHIRE,A,A
{4917EF49-C306-483A-A21E-5C4ECAD0392E},156000,1995-06-08 00:00,D,N,F,LONDON,WANDSWORTH,GREATER LONDON,A,A
{34A73C3C-FBA2-4996-8D34-5C4EDE6F0A40},60000,1995-08-25 00:00,T,N,F,BASINGSTOKE,BASINGSTOKE AND DEANE,HAMPSHIRE,A,A
{0EF98A27-E52D-4D30-B324-5C4EECB71BC7},53500,1995-12-15 00:00,S,N,F,LEICESTER,BLABY,LEICESTERSHIRE,A,A
{05F271F7-04AC-4D4F-B799-5C4EF32B499C},34000,1995-12-08 00:00,T,N,L,OLDHAM,OLDHAM,GREATER MANCHESTER,A,A
{F6255BDB-AD21-4A20-A1A7-5545800DFEA6},55000,1995-08-21 00:00,S,N,F,SOUTH OCKENDON,THURROCK,THURROCK,A,A
{5777FBDD-1BC4-4C78-8871-5545AA940D31},20000,1995-06-02 00:00,T,N,F,HIGHBRIDGE,SEDGEMOOR,SOMERSET,A,A
{02FBC26E-4E67-4388-A34A-58B86B0439ED},57995,1995-05-31 00:00,T,N,F,SWANLEY,SEVENOAKS,KENT,A,A
{40F7FEBB-2F18-40E7-8D8F-58B86F7BD6E1},29000,1995-03-24 00:00,S,N,L,BOLTON,BOLTON,GREATER MANCHESTER,A,A
{2F9EE0C0-32F4-4A2F-8C37-58B886025F24},75500,1995-12-14 00:00,F,N,L,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A
{7BB7EB06-8A78-40C1-85C9-58B891B19204},137000,1995-05-03 00:00,F,Y,L,OXFORD,SOUTH OXFORDSHIRE,OXFORDSHIRE,A,A
{7C69C52A-86A4-432B-9430-5192CEC925F3},34000,1995-10-13 00:00,T,N,F,SOWERBY BRIDGE,CALDERDALE,WEST YORKSHIRE,A,A
{56B0BA96-946A-4777-AEE7-5192DA14909C},57000,1995-07-08 00:00,S,N,F,ST. IVES,HUNTINGDONSHIRE,CAMBRIDGESHIRE,A,A
{D11E2611-04DB-42E2-9445-4E10A9CF2A75},80000,1995-04-27 00:00,F,N,L,BARNET,ENFIELD,GREATER LONDON,A,A
{35E63000-9F06-4306-9C58-4E10D2A9B203},48000,1995-03-31 00:00,D,N,F,PEACEHAVEN,LEWES,EAST SUSSEX,A,A
{2DB8949C-3EDC-492F-972C-4E10D55DF0EA},67500,1995-10-30 00:00,T,N,F,WETHERBY,LEEDS,WEST YORKSHIRE,A,A
{BA3158C7-3BC5-4439-A8C0-5C4F09064A29},48950,1995-01-23 00:00,S,N,F,NORTH WALSHAM,NORTH NORFOLK,NORFOLK,A,A
{82907EA3-05CD-41EF-A781-5C4F09D4A356},39000,1995-11-17 00:00,T,N,F,SWINDON,NORTH WILTSHIRE,WILTSHIRE,A,A
{8B79B681-A8BB-4501-BD0B-5C4F1ACBD7B9},70000,1995-04-07 00:00,S,N,F,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS,A,A
{1CF67B87-388F-48B4-AFFA-5C4F1CCF5858},59000,1995-03-23 00:00,S,N,F,MARCH,FENLAND,CAMBRIDGESHIRE,A,A
{949C2CF4-0707-44F0-A0E0-5C4F228E6712},64000,1995-10-16 00:00,S,N,F,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS,A,A
{C74B82AE-CAAD-4899-A5A1-5545DF406BA9},169250,1995-05-02 00:00,T,N,F,TEDDINGTON,RICHMOND UPON THAMES,GREATER LONDON,A,A
{7D1946EB-2682-4E99-B02D-58B8A6CED287},41000,1995-07-28 00:00,S,N,F,DURHAM,DURHAM,DURHAM,A,A
{787E6B26-92FD-4F6E-B33E-51930D5E67D2},70000,1995-07-07 00:00,S,N,F,NORMANTON,WAKEFIELD,WEST YORKSHIRE,A,A
{631277EB-B337-451B-BEAA-51931547E966},52000,1995-12-21 00:00,F,N,L,LONDON,ENFIELD,GREATER LONDON,A,A
{B4327D25-8213-42CE-8751-519319C89586},140000,1995-12-19 00:00,D,N,F,LETCHWORTH GARDEN CITY,NORTH HERTFORDSHIRE,HERTFORDSHIRE,A,A
{784BA36B-D2F5-4B99-A471-4E1105484B5F},27000,1995-09-29 00:00,T,N,F,MANCHESTER,MANCHESTER,GREATER MANCHESTER,A,A
{26D6A296-3A12-423E-976C-5C4F46D4BEDF},35000,1995-08-15 00:00,T,N,F,BRADFORD,BRADFORD,WEST YORKSHIRE,A,A
{3AE33AFC-9012-4545-B6FD-5C4F66518728},258500,1995-05-02 00:00,T,N,F,RICHMOND,RICHMOND UPON THAMES,GREATER LONDON,A,A
{96013661-D8BA-42F6-95C4-5C4F69DEF227},35000,1995-02-03 00:00,T,N,F,HAVERFORDWEST,PRESELI PEMBROKESHIRE,DYFED,A,A
{ABB5AB44-46EE-4580-A005-55462FC3E6ED},41500,1995-12-29 00:00,S,N,F,LYME REGIS,WEST DORSET,DORSET,A,A
{1BA0AC0D-F842-4FBB-B6E4-58B8DB25AF56},75000,1995-12-15 00:00,D,N,F,LOOE,CARADON,CORNWALL,A,A
{615FD12A-5115-45AE-AAB3-58B8F2071723},52000,1995-08-10 00:00,S,N,F,WIMBORNE,EAST DORSET,DORSET,A,A
{A7A511C1-7795-4757-BBB0-58B9116BC3F7},84000,1995-07-14 00:00,S,N,F,POTTERS BAR,HERTSMERE,HERTFORDSHIRE,A,A
{FAE34550-1402-47E3-ABB4-51934ABEE113},69950,1995-04-05 00:00,S,Y,F,FARNBOROUGH,RUSHMOOR,HAMPSHIRE,A,A
{4429297B-50BD-45FE-A951-5193506F1DC3},75000,1995-10-06 00:00,D,N,F,LEICESTER,BLABY,LEICESTERSHIRE,A,A
{B96989EE-3236-45BE-902C-51935205EA6D},67000,1995-10-30 00:00,F,N,L,LONDON,HARINGEY,GREATER LONDON,A,A
{E7CF4175-84A1-4B48-9C52-51935D10D25A},92000,1995-04-21 00:00,S,N,F,HENFIELD,MID SUSSEX,WEST SUSSEX,A,A
{88C314ED-A5F1-4751-B06A-51936132CF19},41000,1995-05-15 00:00,D,N,F,PENZANCE,PENWITH,CORNWALL,A,A
{A9572700-880B-4A66-AC79-4E114C5E0E89},64950,1995-12-20 00:00,F,Y,L,TWICKENHAM,HOUNSLOW,GREATER LONDON,A,A
{30AFF6A3-0198-497D-8009-4E11563CAA38},68000,1995-08-25 00:00,F,N,L,GUILDFORD,GUILDFORD,SURREY,A,A
{0FD637D1-DEEF-4916-A5C5-5C4F86D28188},42500,1995-11-30 00:00,S,N,F,PONTYPRIDD,TAFF-ELY,MID GLAMORGAN,A,A
{B75E5CCD-ABFA-45F8-92C9-5C4F9EB39E93},56000,1995-08-25 00:00,F,Y,L,CRAWLEY,CRAWLEY,WEST SUSSEX,A,A
{EC565DDE-71FB-4FA0-8965-554637983F46},60000,1995-04-13 00:00,D,N,F,TIVERTON,MID DEVON,DEVON,A,A
{3168E5C2-59ED-4BC0-9826-55464F7D59AC},18750,1995-07-05 00:00,T,N,F,SMETHWICK,SANDWELL,WEST MIDLANDS,A,A
{B9D910B8-75B8-446E-B6FE-55465680276D},62000,1995-05-05 00:00,F,Y,L,HARPENDEN,ST ALBANS,HERTFORDSHIRE,A,A
{F4765BC6-1A60-4192-989B-55465EA62ADD},216000,1995-05-01 00:00,D,N,F,ARUNDEL,HORSHAM,WEST SUSSEX,A,A
